dep,entry_id,session_id,atc_text,expected_readback,agent_reply,structured_data,status,agent_latency_s,judge_latency_s,values_correct,completeness,no_hallucination,phraseology_score,overall,justification,error
TWR,twr_007,judge-twr-twr_007-c87f72,"Lufthansa three seven two, wind one seven zero degrees, one five knots, runway one eight left, cleared for takeoff.","Runway one eight left, cleared for takeoff, Lufthansa three seven two.","Runway 18L, cleared for takeoff, Lufthansa 372.","{""aircraft_registration"": ""Lufthansa 372"", ""runway_in_use"": ""18L"", ""sid"": null, ""reply_text"": ""Runway 18L, cleared for takeoff, Lufthansa 372.""}",200,0.967,7.025,PASS,PASS,PASS,4,PASS,"La colación es correcta, aunque los números no se leyeron fonéticamente dígito por dígito.",
TWR,twr_008,judge-twr-twr_008-0c2b3d,"Lufthansa four five one, wind three two zero degrees, one zero knots, runway three two right, cleared to land.","Runway three two right, cleared to land, Lufthansa four five one.","Cleared to land runway 32R, Lufthansa four five one.","{""aircraft_registration"": ""Lufthansa four five one"", ""runway_in_use"": ""32R"", ""reply_text"": ""Cleared to land runway 32R, Lufthansa four five one.""}",200,0.883,8.463,PASS,PASS,PASS,5,PASS,La colación de la autorización de aterrizaje es correcta.,
TWR,twr_009,judge-twr-twr_009-2ac492,"Speedbird two Alpha six, wind three one zero degrees, one two knots, runway three two left, cleared to land.","Runway three two left, cleared to land, Speedbird two Alpha six.","Cleared to land runway 32L, Speedbird two Alpha six.","{""aircraft_registration"": ""Speedbird two Alpha six"", ""runway_in_use"": ""32L"", ""reply_text"": ""Cleared to land runway 32L, Speedbird two Alpha six.""}",200,1.298,13.861,PASS,PASS,PASS,4,PASS,"La colación es correcta, aunque la fraseología para la pista ('32L' en vez de 'tres dos izquierda') no es la estándar.",
TWR,twr_010,judge-twr-twr_010-7608af,"Speedbird two four six, contact Ground on one two one decimal six five five. Good day.","One two one decimal six five five, Speedbird two four six. Good day.","Contact Ground 121.655, Speedbird 246.",null,200,1.114,9.03,PASS,PASS,PASS,2,FAIL,La colación no pronuncia los dígitos de la frecuencia y del indicativo individualmente y utiliza fraseología de controlador.,
TWR,twr_011,judge-twr-twr_011-7b89af,"Swiss two four one, runway three two right, line up and wait.","Runway three two right, lining up, Swiss two four one.","Line up and wait runway 32R, Swiss two four one.","{""aircraft_registration"": ""Swiss two four one"", ""runway_in_use"": ""32R"", ""sid"": null, ""reply_text"": ""Line up and wait runway 32R, Swiss two four one.""}",200,1.224,8.277,PASS,PASS,PASS,3,PASS,El piloto utiliza la fraseología del controlador ('Line up and wait') en lugar de la fraseología de piloto ('Lining up').,
TWR,twr_012,judge-twr-twr_012-a2247c,"Swiss two four one, wind three zero five degrees, one four knots, runway three two right, cleared for takeoff.","Runway three two right, cleared for takeoff, Swiss two four one.","Runway 32R, cleared for takeoff, Swiss 241.","{""aircraft_registration"": ""HB-JBB"", ""runway_in_use"": ""32R"", ""sid"": null, ""reply_text"": ""Runway 32R, cleared for takeoff, Swiss 241.""}",200,1.214,10.556,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero la fraseología es deficiente al no pronunciar los números dígito por dígito.",
TWR,twr_013,judge-twr-twr_013-654c26,"Swiss three six two, wind three zero zero degrees, eight knots, runway three two left, cleared to land.","Runway three two left, cleared to land, Swiss three six two.","Cleared to land runway 32L, Swiss 362.","{""aircraft_registration"": ""Swiss 362"", ""runway_in_use"": ""32L"", ""reply_text"": ""Cleared to land runway 32L, Swiss 362.""}",200,1.311,8.412,PASS,PASS,PASS,5,PASS,La colación de la autorización de aterrizaje y la pista es correcta.,
TWR,twr_014,judge-twr-twr_014-f0d71d,"EasyJet eight Tango six zero, runway one eight right, line up and wait.","Runway one eight right, lining up, EasyJet eight Tango six zero.","Line up and wait runway 18R, EasyJet 8 Tango 6 0.","{""aircraft_registration"": ""EasyJet 8 Tango 6 0"", ""runway_in_use"": ""18R"", ""sid"": null, ""reply_text"": ""Line up and wait runway 18R, EasyJet 8 Tango 6 0.""}",200,1.358,10.015,PASS,PASS,PASS,3,PASS,La colación usa la fraseología del controlador ('line up and wait') en lugar de la fraseología del piloto ('lining up').,
TWR,twr_015,judge-twr-twr_015-351a21,"EasyJet eight Tango six zero, wind one eight zero degrees, two zero knots, runway one eight right, cleared for takeoff.","Runway one eight right, cleared for takeoff, EasyJet eight Tango six zero.","Runway 18R, cleared for takeoff, EasyJet eight Tango six zero.","{""aircraft_registration"": ""EasyJet eight Tango six zero"", ""runway_in_use"": ""18R"", ""sid"": null, ""reply_text"": ""Runway 18R, cleared for takeoff, EasyJet eight Tango six zero.""}",200,1.534,10.131,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero la fraseología para la pista es incorrecta al usar la letra 'R' en lugar de la palabra 'right'.",
TWR,twr_016,judge-twr-twr_016-c4ab67,"Vueling four five six, go around.","Going around, Vueling four five six.","Going around, Vueling four five six.","{""aircraft_registration"": ""Vueling four five six"", ""runway_in_use"": null, ""reply_text"": ""Going around, Vueling four five six.""}",200,0.839,7.461,N/A,PASS,PASS,5,PASS,La colación es correcta y sigue la fraseología estándar de la OACI.,
TWR,twr_017,judge-twr-twr_017-730f27,"Ryanair four seven three, hold position, number two.","Hold position, Ryanair four seven three.","Hold position, Ryanair four seven three.",null,200,0.881,7.102,N/A,PASS,PASS,5,PASS,La colación es correcta.,
TWR,twr_018,judge-twr-twr_018-d37019,"Vueling one two three, continue approach, number two following Boeing seven three seven on final.","Continue approach, number two, Vueling one two three.","Continue approach, number two, Vueling one two three.",null,200,1.023,6.253,N/A,PASS,PASS,5,PASS,La colación es correcta y sigue la fraseología estándar de la OACI.,
TWR,twr_019,judge-twr-twr_019-a70f21,"Vueling one two three, wind three one zero degrees six knots, runway three two left, cleared to land.","Runway three two left, cleared to land, Vueling one two three.","Cleared to land runway 32L, Vueling 123.","{""aircraft_registration"": ""Vueling 123"", ""runway_in_use"": ""32L"", ""reply_text"": ""Cleared to land runway 32L, Vueling 123.""}",200,0.914,11.796,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero los números no se pronuncian dígito por dígito.",
TWR,twr_020,judge-twr-twr_020-5b4a23,"EasyJet eight five Whiskey zero, go around, traffic on runway.","Going around, EasyJet eight five Whiskey zero.","Going around, EasyJet 85W0.","{""aircraft_registration"": ""EasyJet 85W0"", ""runway_in_use"": null, ""reply_text"": ""Going around, EasyJet 85W0.""}",200,1.413,8.984,N/A,PASS,PASS,4,PASS,"La colación de la instrucción de motor y al aire es correcta, aunque el indicativo debería leerse fonéticamente.",
TWR,twr_021,judge-twr-twr_021-3293fb,"Iberia three one four Bravo, continue approach, expect late landing clearance.","Continue approach, Iberia three one four Bravo.","Continue approach, expect late landing clearance, Iberia three one four Bravo.",null,200,0.937,9.14,N/A,PASS,PASS,4,PASS,"La colación es correcta, aunque repite información no mandatoria (""expect late landing clearance"") que podría omitirse para mayor brevedad.",
TWR,twr_022,judge-twr-twr_022-aa4ade,"Ryanair four seven three, roger, vacate runway when able.","Vacating when able, Ryanair four seven three.","Vacate runway when able, Ryanair four seven three.",null,200,1.409,15.115,N/A,N/A,PASS,3,PASS,El agente usó fraseología de controlador ('Vacate') en lugar de la de piloto ('Vacating').,
TWR,twr_023,judge-twr-twr_023-0eee0d,"Ryanair four seven three, contact Departure on one two four decimal eight, good day.","One two four decimal eight, Ryanair four seven three, good day.","Contact Departure 124.8, Ryanair 473.",null,200,0.979,7.443,PASS,PASS,PASS,3,PASS,La fraseología no es la estándar de piloto al repetir la instrucción 'Contact Departure' en lugar de limitarse a la frecuencia.,
TWR,twr_024,judge-twr-twr_024-0e7e8f,"Swiss two four one, behind the Iberia on final, runway three two right, line up and wait behind.","Behind the Iberia on final, runway three two right, lining up behind, Swiss two four one.","Line up and wait runway 32R, Swiss two four one.","{""aircraft_registration"": ""Swiss two four one"", ""runway_in_use"": ""32R"", ""sid"": null, ""reply_text"": ""Line up and wait runway 32R, Swiss two four one.""}",200,1.31,8.223,PASS,FAIL,PASS,3,FAIL,La colación omite la instrucción condicional 'behind the Iberia on final' y la especificación 'behind'.,
TWR,twr_025,judge-twr-twr_025-cc59a0,"Iberia three one four Bravo, wind two nine zero degrees, one five knots, runway three two left, cleared for takeoff.","Runway three two left, cleared for takeoff, Iberia three one four Bravo.","Runway 32L, cleared for takeoff, Iberia 314B.","{""aircraft_registration"": ""Iberia 314B"", ""runway_in_use"": ""32L"", ""sid"": null, ""reply_text"": ""Runway 32L, cleared for takeoff, Iberia 314B.""}",200,1.133,13.579,PASS,PASS,PASS,4,PASS,"La colación es correcta, aunque la fraseología de libro de texto pronunciaría los números y letras individualmente (three two left, three one four Bravo).",
TWR,twr_026,judge-twr-twr_026-d0a0f7,"Lufthansa three seven two, hold short runway three two left, landing traffic.","Holding short runway three two left, Lufthansa three seven two.","Hold short runway 32L, Lufthansa 372.",null,200,1.359,11.851,PASS,PASS,PASS,2,FAIL,La colación no sigue la fraseología estándar al no pronunciar los números dígito por dígito y al usar el imperativo 'Hold short' en lugar de 'Holding short'.,
TWR,twr_027,judge-twr-twr_027-75a8ee,"Vueling one two three, expedite vacating, traffic on final.","Expediting, Vueling one two three.","Expediting, Vueling 123.",null,200,1.048,10.24,N/A,PASS,PASS,5,PASS,La colación acusa recibo correctamente de la instrucción de acelerar.,
TWR,twr_028,judge-twr-twr_028-178380,"Vueling one two three, contact Ground on one two one decimal six five, good day.","One two one decimal six five, Vueling one two three, good day.","Contact Ground 121.655, Vueling 123.",null,200,1.084,8.623,FAIL,PASS,FAIL,2,FAIL,El piloto colacionó una frecuencia incorrecta (121.655 en lugar de 121.65).,
TWR,twr_029,judge-twr-twr_029-13b8c8,"Speedbird two four six, go around, wind shear reported on final.","Going around, Speedbird two four six.","Going around, Speedbird two four six.","{""aircraft_registration"": ""Speedbird two four six"", ""runway_in_use"": null, ""reply_text"": ""Going around, Speedbird two four six.""}",200,1.216,6.257,N/A,PASS,PASS,5,PASS,La colación es correcta y sigue la fraseología estándar de la OACI.,
TWR,twr_030,judge-twr-twr_030-b58491,"Ryanair six six Golf, wind one eight zero degrees, one two knots, runway one eight left, cleared to land.","Runway one eight left, cleared to land, Ryanair six six Golf.","Cleared to land runway 18L, Ryanair 66 Golf.","{""aircraft_registration"": ""Ryanair 66 Golf"", ""runway_in_use"": ""18L"", ""reply_text"": ""Cleared to land runway 18L, Ryanair 66 Golf.""}",200,1.311,10.321,PASS,PASS,PASS,4,PASS,"La colación es correcta, aunque la pronunciación de los números no sigue estrictamente la fraseología OACI.",
TWR,twr_031,judge-twr-twr_031-b3f60d,"EasyJet eight five six zero, runway one eight left, line up and wait.","Runway one eight left, line up and wait, EasyJet eight five six zero.","Line up and wait runway 18L, EasyJet 8560.","{""aircraft_registration"": ""EasyJet 8560"", ""runway_in_use"": ""18L"", ""sid"": null, ""reply_text"": ""Line up and wait runway 18L, EasyJet 8560.""}",200,1.672,13.955,PASS,PASS,PASS,2,FAIL,"La colación no utiliza la fraseología fonética correcta para los números, diciendo '18L' y '8560' en lugar de deletrear los dígitos.",
TWR,twr_032,judge-twr-twr_032-707949,"EasyJet eight five six zero, wind one seven zero degrees, one zero knots, runway one eight left, cleared for takeoff.","Runway one eight left, cleared for takeoff, EasyJet eight five six zero.","Runway 18L, cleared for takeoff, EasyJet 8560.","{""aircraft_registration"": ""EasyJet 8560"", ""runway_in_use"": ""18L"", ""sid"": null, ""reply_text"": ""Runway 18L, cleared for takeoff, EasyJet 8560.""}",200,1.339,11.801,PASS,PASS,PASS,3,PASS,Los dígitos del distintivo de llamada no se pronunciaron individualmente ('ocho cinco seis cero').,
TWR,twr_033,judge-twr-twr_033-279b13,"Lufthansa four five one, contact Ground on one two one decimal six five, good day.","One two one decimal six five, Lufthansa four five one, good day.","Contact Ground 121.65, Lufthansa 451.",null,200,1.066,10.259,PASS,PASS,PASS,2,FAIL,La colación usa fraseología de controlador ('Contact Ground') y no lee la frecuencia dígito por dígito como es requerido.,
TWR,twr_034,judge-twr-twr_034-8f837a,"Swiss three six two, runway three two left, cleared to land.","Runway three two left, cleared to land, Swiss three six two.","Cleared to land runway 32L, Swiss 362.","{""aircraft_registration"": ""Swiss 362"", ""runway_in_use"": ""32L"", ""reply_text"": ""Cleared to land runway 32L, Swiss 362.""}",200,0.821,9.248,PASS,PASS,PASS,3,PASS,El piloto no pronunció los dígitos de la pista ('three two left') y del indicativo ('three six two') individualmente.,
TWR,twr_035,judge-twr-twr_035-1819c4,"Speedbird two Alpha six, continue approach, number three, two aircraft on final.","Continue approach, number three, Speedbird two Alpha six.","Continue approach, number three, Speedbird two Alpha six.",null,200,1.231,7.833,PASS,PASS,PASS,5,PASS,La colación es correcta y sigue la fraseología estándar.,
TWR,twr_036,judge-twr-twr_036-c234e9,"Iberia three one four Bravo, hold position, departure sequence changed.","Hold position, Iberia three one four Bravo.","Hold position, Iberia three one four Bravo.",null,200,0.764,6.884,N/A,PASS,PASS,5,PASS,La colación es correcta.,
TWR,twr_037,judge-twr-twr_037-c7fa6d,"Ryanair four seven three, immediate takeoff runway three two left, or hold short.","Taking off immediately, runway three two left, Ryanair four seven three.","Runway 32L, cleared for takeoff, RYR473.","{""aircraft_registration"": ""RYR473"", ""runway_in_use"": ""32L"", ""sid"": null, ""reply_text"": ""Runway 32L, cleared for takeoff, RYR473.""}",200,1.056,9.922,PASS,FAIL,PASS,3,FAIL,La colación omite la instrucción clave de despegue 'inmediato'.,
TWR,twr_038,judge-twr-twr_038-37b9e4,"Swiss two four one, cancel takeoff clearance, hold position.","Holding position, Swiss two four one.","Holding position, Swiss two four one.",null,200,0.895,11.199,N/A,PASS,PASS,5,PASS,La colación es correcta.,
TWR,twr_039,judge-twr-twr_039-af66fd,"EasyJet eight Tango six zero, vacate right.","Vacating right, EasyJet eight Tango six zero.","Vacate right, EasyJet eight Tango six zero.",null,200,1.544,11.71,N/A,PASS,PASS,4,PASS,"La retransmisión es correcta, aunque la fraseología ""Vacating right"" sería más estándar para un piloto.",
TWR,twr_040,judge-twr-twr_040-6c8146,"Vueling one two three, wind three zero zero degrees, eight knots, runway three two left, cleared to land.","Runway three two left, cleared to land, Vueling one two three.","Cleared to land runway 32L, Vueling 123.","{""aircraft_registration"": ""Vueling 123"", ""runway_in_use"": ""32L"", ""reply_text"": ""Cleared to land runway 32L, Vueling 123.""}",200,1.337,15.49,PASS,PASS,PASS,2,FAIL,La colación utilizó dígitos en lugar de la pronunciación fonética correcta para los números del indicativo y la pista.,
TWR,twr_041,judge-twr-twr_041-9d017f,"Ryanair four seven three, traffic Boeing seven three seven, two miles final, runway three two left, continue.","Continue, Ryanair four seven three.","Continue approach, runway 32L, Ryanair 473.",null,200,1.231,15.189,N/A,PASS,PASS,3,PASS,"La colación es correcta, pero es demasiado extensa y el número de vuelo no se expresa dígito por dígito.",
TWR,twr_042,judge-twr-twr_042-8cb54c,"Lufthansa three seven two, wind variable three knots, runway three two left, cleared for takeoff.","Runway three two left, cleared for takeoff, Lufthansa three seven two.","Runway 32L, cleared for takeoff, Lufthansa 372.","{""aircraft_registration"": ""Lufthansa 372"", ""runway_in_use"": ""32L"", ""sid"": null, ""reply_text"": ""Runway 32L, cleared for takeoff, Lufthansa 372.""}",200,1.267,8.348,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero los números no se pronuncian dígito por dígito como exige la OACI.",
TWR,twr_043,judge-twr-twr_043-b7f6b0,"Iberia three one four Bravo, contact Departure on one two one decimal three, good day.","One two one decimal three, Iberia three one four Bravo, good day.","Contact Departure 121.3, Iberia 314B.",null,200,1.669,10.021,PASS,PASS,PASS,3,PASS,"La colación utiliza fraseología de controlador ('Contact Departure') en lugar de la fraseología de piloto estándar, que solo requiere repetir la frecuencia.",
TWR,twr_044,judge-twr-twr_044-03748b,"Speedbird two four six, wind two eight zero degrees, one five gusting two five knots, runway three two left, cleared to land.","Runway three two left, cleared to land, Speedbird two four six.","Cleared to land runway 32L, Speedbird 246.","{""aircraft_registration"": ""Speedbird 246"", ""runway_in_use"": ""32L"", ""reply_text"": ""Cleared to land runway 32L, Speedbird 246.""}",200,1.045,11.731,PASS,PASS,PASS,4,PASS,"La colación es correcta, aunque la pista no se lee fonéticamente dígito por dígito.",
TWR,twr_045,judge-twr-twr_045-465cbe,"Swiss two four one, hold position, runway inspection in progress.","Hold position, Swiss two four one.","Hold position, Swiss two four one.",null,200,1.075,6.594,N/A,PASS,PASS,5,PASS,La colación es correcta.,
TWR,twr_046,judge-twr-twr_046-512beb,"EasyJet eight five six zero, go around, contact Approach on one two seven decimal three.","Going around, runway heading, one two seven decimal three, EasyJet eight five six zero.","Going around, EasyJet eight five six zero.","{""aircraft_registration"": ""EasyJet 8560"", ""runway_in_use"": null, ""reply_text"": ""Going around, EasyJet eight five six zero.""}",200,0.933,9.402,PASS,FAIL,PASS,4,FAIL,El piloto no colacionó la instrucción de cambio de frecuencia.,
TWR,twr_047,judge-twr-twr_047-3cde78,"Vueling four five six, runway three two right, line up and wait.","Runway three two right, line up and wait, Vueling four five six.","Line up and wait runway 32R, Vueling 456.","{""aircraft_registration"": ""Vueling 456"", ""runway_in_use"": ""32R"", ""sid"": null, ""reply_text"": ""Line up and wait runway 32R, Vueling 456.""}",200,1.51,11.318,PASS,PASS,PASS,5,PASS,La colación es correcta y utiliza fraseología estándar.,
TWR,twr_048,judge-twr-twr_048-4c45ae,"Vueling four five six, wind three one five degrees, one zero knots, runway three two right, cleared for takeoff.","Runway three two right, cleared for takeoff, Vueling four five six.","Runway 32R, cleared for takeoff, Vueling 456.","{""aircraft_registration"": ""Vueling 456"", ""runway_in_use"": ""32R"", ""sid"": null, ""reply_text"": ""Runway 32R, cleared for takeoff, Vueling 456.""}",200,1.305,15.974,PASS,PASS,PASS,3,PASS,"La colación no utiliza la fraseología OACI estándar para los números, que deben pronunciarse dígito por dígito (p. ej., 'pista tres dos derecha' y 'Vueling cuatro cinco seis').",
TWR,twr_049,judge-twr-twr_049-5bda97,"Ryanair six six Golf, wind three zero zero degrees, one two gusting one eight knots, runway three two left, cleared to land.","Runway three two left, cleared to land, Ryanair six six Golf.","Cleared to land runway 32L, Ryanair 66 Golf.","{""aircraft_registration"": ""Ryanair 66 Golf"", ""runway_in_use"": ""32L"", ""reply_text"": ""Cleared to land runway 32L, Ryanair 66 Golf.""}",200,1.506,9.059,PASS,PASS,PASS,4,PASS,"La colación es correcta, aunque la pronunciación de los números en la pista y el indicativo no sigue la fonética estándar de la OACI.",
TWR,twr_050,judge-twr-twr_050-84c013,"Swiss three six two, contact Ground on one two one decimal six five, good day.","One two one decimal six five, Swiss three six two, good day.","Contact Ground on 121.65, Swiss 362.",null,200,0.943,9.592,PASS,PASS,PASS,2,FAIL,La frecuencia no se colaciona dígito por dígito y se repite la instrucción del controlador en lugar de usar fraseología de piloto.,
TWR,twr_051,judge-twr-twr_051-8d753f,"Ryanair eight nine two, runway three two left, line up and wait.","Runway three two left, line up and wait, Ryanair eight nine two.","Line up and wait runway 32L, Ryanair 892.","{""aircraft_registration"": ""RYR892"", ""runway_in_use"": ""32L"", ""sid"": null, ""reply_text"": ""Line up and wait runway 32L, Ryanair 892.""}",200,1.741,10.172,PASS,PASS,PASS,2,FAIL,La colación falla al no pronunciar los dígitos de la pista y del indicativo de forma individual.,
TWR,twr_052,judge-twr-twr_052-3130d3,"Ryanair eight nine Charlie, wind calm, runway three two left, cleared for takeoff.","Runway three two left, cleared for takeoff, Ryanair eight nine Charlie.","Runway 32L, cleared for takeoff, RYR89C.","{""aircraft_registration"": ""RYR89C"", ""runway_in_use"": ""32L"", ""sid"": null, ""reply_text"": ""Runway 32L, cleared for takeoff, RYR89C.""}",200,1.003,12.458,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero la fraseología no es estándar al no pronunciar los dígitos de la pista individualmente y usar el designador OACI para el indicativo.",
TWR,twr_053,judge-twr-twr_053-264615,"Ryanair eight nine two, contact Madrid Departure on one two one decimal niner.","One two one decimal niner, Ryanair eight nine two.","Contact Madrid Departure 121.9, Ryanair 892.",null,200,1.025,11.348,PASS,PASS,PASS,3,PASS,La colación repite la instrucción 'Contact Madrid Departure' y no utiliza la fraseología estándar 'decimal' para la frecuencia.,
TWR,twr_054,judge-twr-twr_054-2a74be,"Iberia eight seven five Charlie, behind the Vueling on short final, runway three two right, line up and wait behind.","Behind the Vueling on short final, runway three two right, lining up behind, Iberia eight seven five Charlie.","Line up and wait runway 32R, Iberia 875C.","{""aircraft_registration"": ""IB875C"", ""runway_in_use"": ""32R"", ""sid"": null, ""reply_text"": ""Line up and wait runway 32R, Iberia 875C.""}",200,1.461,8.909,PASS,FAIL,PASS,3,FAIL,La colación omite la parte condicional de la autorización ('detrás del Vueling en final corta').,
TWR,twr_055,judge-twr-twr_055-eb8ff2,"Iberia eight seven five Charlie, wind two niner zero degrees, one zero knots, runway three two right, cleared for takeoff.","Runway three two right, cleared for takeoff, Iberia eight seven five Charlie.","Runway 32R, cleared for takeoff, IB875C.","{""aircraft_registration"": ""IB875C"", ""runway_in_use"": ""32R"", ""sid"": null, ""reply_text"": ""Runway 32R, cleared for takeoff, IB875C.""}",200,1.56,10.304,PASS,PASS,PASS,3,PASS,"La colación es correcta en contenido, pero la pista '32R' no se verbaliza con la fraseología OACI estándar ('three two right').",
TWR,twr_056,judge-twr-twr_056-4fd26b,"Lufthansa two one eight, runway one eight right, line up and wait.","Runway one eight right, line up and wait, Lufthansa two one eight.","Line up and wait runway 18R, Lufthansa 218.","{""aircraft_registration"": ""Lufthansa 218"", ""runway_in_use"": ""18R"", ""sid"": null, ""reply_text"": ""Line up and wait runway 18R, Lufthansa 218.""}",200,1.73,8.122,PASS,PASS,PASS,4,PASS,"La colación es correcta, pero los números del indicativo y la pista deberían deletrearse fonéticamente.",
TWR,twr_057,judge-twr-twr_057-cc5ae0,"Lufthansa two one eight, wind one six zero degrees, one two knots, runway one eight right, cleared for takeoff.","Runway one eight right, cleared for takeoff, Lufthansa two one eight.","Runway 18R, cleared for takeoff, Lufthansa 218.","{""aircraft_registration"": ""Lufthansa 218"", ""runway_in_use"": ""18R"", ""sid"": null, ""reply_text"": ""Runway 18R, cleared for takeoff, Lufthansa 218.""}",200,1.1,10.549,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero los números de la pista y del indicativo no se pronuncian fonéticamente dígito a dígito.",
TWR,twr_058,judge-twr-twr_058-eae937,"Lufthansa six seven two, wind three two zero degrees, one zero knots, runway three two left, cleared to land.","Runway three two left, cleared to land, Lufthansa six seven two.","Cleared to land runway 32L, Lufthansa 672.","{""aircraft_registration"": ""Lufthansa 672"", ""runway_in_use"": ""32L"", ""reply_text"": ""Cleared to land runway 32L, Lufthansa 672.""}",200,1.423,10.657,PASS,PASS,PASS,3,PASS,"La pronunciación de la pista como 'three two L' no sigue la fraseología estándar OACI, que requiere 'three two left'.",
TWR,twr_059,judge-twr-twr_059-f5021e,"Speedbird three Alpha two, wind three one zero degrees, one five knots, runway three two right, cleared to land.","Runway three two right, cleared to land, Speedbird three Alpha two.","Cleared to land runway 32R, Speedbird 3A2.","{""aircraft_registration"": ""Speedbird 3A2"", ""runway_in_use"": ""32R"", ""reply_text"": ""Cleared to land runway 32R, Speedbird 3A2.""}",200,1.226,10.21,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero el distintivo de llamada no utiliza el alfabeto fonético ('A' en lugar de 'Alpha').",
TWR,twr_060,judge-twr-twr_060-773793,"Speedbird three one two, contact Ground on one two one decimal six five five. Good day.","One two one decimal six five five, Speedbird three one two. Good day.","Contact Ground 121.655, Speedbird 312.",null,200,1.023,8.136,PASS,PASS,PASS,2,FAIL,El agente leyó la frecuencia como un número único en lugar de con los dígitos individuales.,
TWR,twr_061,judge-twr-twr_061-16825d,"Swiss five six seven, runway three two left, line up and wait.","Runway three two left, lining up, Swiss five six seven.","Line up and wait runway 32L, Swiss 567.","{""aircraft_registration"": ""Swiss 567"", ""runway_in_use"": ""32L"", ""sid"": null, ""reply_text"": ""Line up and wait runway 32L, Swiss 567.""}",200,1.534,11.578,PASS,PASS,PASS,2,FAIL,La fraseología es incorrecta; el piloto debe usar 'lining up' en lugar de repetir la instrucción del controlador 'line up and wait'.,
TWR,twr_062,judge-twr-twr_062-ffe5cb,"Swiss five six seven, wind three zero zero degrees, one two knots, runway three two left, cleared for takeoff.","Runway three two left, cleared for takeoff, Swiss five six seven.","Runway 32L, cleared for takeoff, Swiss 567.","{""aircraft_registration"": ""Swiss 567"", ""runway_in_use"": ""32L"", ""sid"": null, ""reply_text"": ""Runway 32L, cleared for takeoff, Swiss 567.""}",200,1.029,8.033,PASS,PASS,PASS,3,PASS,El piloto no pronunció fonéticamente los dígitos de la pista y el indicativo.,
TWR,twr_063,judge-twr-twr_063-74fb5c,"Swiss four eight one, wind two niner five degrees, six knots, runway three two right, cleared to land.","Runway three two right, cleared to land, Swiss four eight one.","Cleared to land runway 32R, Swiss four eight one.","{""aircraft_registration"": ""Swiss four eight one"", ""runway_in_use"": ""32R"", ""reply_text"": ""Cleared to land runway 32R, Swiss four eight one.""}",200,1.098,8.22,PASS,PASS,PASS,5,PASS,La colación de la autorización de aterrizaje y la pista designada es correcta.,
TWR,twr_064,judge-twr-twr_064-5c8b65,"EasyJet four three two Yankee, runway one eight left, line up and wait.","Runway one eight left, lining up, EasyJet four three two Yankee.","Line up and wait runway 18L, EasyJet 432Y.","{""aircraft_registration"": ""EasyJet 432Y"", ""runway_in_use"": ""18L"", ""sid"": null, ""reply_text"": ""Line up and wait runway 18L, EasyJet 432Y.""}",200,0.951,8.548,PASS,PASS,PASS,3,PASS,La colación repite la fraseología del controlador ('line up and wait') en lugar de usar la fraseología correcta del piloto ('lining up').,
TWR,twr_065,judge-twr-twr_065-5e7c9b,"EasyJet four three two Yankee, wind one seven zero degrees, one eight knots, runway one eight left, cleared for takeoff.","Runway one eight left, cleared for takeoff, EasyJet four three two Yankee.","Runway 18L, cleared for takeoff, EasyJet 432Y.","{""aircraft_registration"": ""EasyJet 432Y"", ""runway_in_use"": ""18L"", ""sid"": null, ""reply_text"": ""Runway 18L, cleared for takeoff, EasyJet 432Y.""}",200,0.981,9.104,PASS,PASS,PASS,4,PASS,"La colación de la pista y la autorización de despegue es correcta, aunque la pronunciación de los números podría ser fonéticamente más explícita.",
TWR,twr_066,judge-twr-twr_066-981870,"Vueling seven nine eight, go around.","Going around, Vueling seven nine eight.","Going around, Vueling 798.","{""aircraft_registration"": ""Vueling 798"", ""runway_in_use"": null, ""reply_text"": ""Going around, Vueling 798.""}",200,1.357,13.137,N/A,PASS,PASS,4,PASS,"La colación es correcta, pero los dígitos del indicativo no se leen individualmente como requiere la fraseología OACI.",
TWR,twr_067,judge-twr-twr_067-b7a03c,"Ryanair eight nine two, hold position, number three.","Hold position, Ryanair eight nine two.","Hold position, Ryanair 892.",null,200,0.862,11.86,N/A,PASS,PASS,5,PASS,La colación de la instrucción de mantener posición es correcta.,
TWR,twr_068,judge-twr-twr_068-de66a4,"Vueling seven nine eight, continue approach, number two following Airbus three twenty on final.","Continue approach, number two, Vueling seven nine eight.","Continue approach, number two, Vueling 798.",null,200,0.995,9.666,PASS,PASS,PASS,5,PASS,La colación confirma correctamente la instrucción de continuar la aproximación y el número de secuencia.,
TWR,twr_069,judge-twr-twr_069-0555ff,"Vueling seven nine eight, wind three zero five degrees eight knots, runway three two left, cleared to land.","Runway three two left, cleared to land, Vueling seven nine eight.","Cleared to land runway 32L, Vueling 798.","{""aircraft_registration"": ""Vueling 798"", ""runway_in_use"": ""32L"", ""reply_text"": ""Cleared to land runway 32L, Vueling 798.""}",200,1.222,13.12,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero los números del indicativo y la pista no se leen fonéticamente.",
